,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,disQuantity,dayAverQuantity,disCount,dayAverCount
0,2018,01,1,4,W0Z,부산광역시,사하구,101129650,25282413,51862,12966
1,2018,01,2,5,W0Z,부산광역시,사하구,120628600,24125720,64300,12860
2,2018,01,3,5,W0Z,부산광역시,사하구,100409650,20081930,56222,11244
3,2018,01,4,5,W0Z,부산광역시,사하구,100256750,20051350,56595,11319
4,2018,01,5,4,W0Z,부산광역시,사하구,79040500,19760125,44818,11205
5,2018,01,6,4,W0Z,부산광역시,사하구,74482850,18620713,43212,10803
6,2018,01,7,4,W0Z,부산광역시,사하구,82832750,20708188,44922,11231
0,2018,01,1,4,W1Z,울산광역시,남구,6598650,1649663,3566,892
1,2018,01,2,5,W1Z,울산광역시,남구,7335900,1467180,4180,836
2,2018,01,3,5,W1Z,울산광역시,남구,7042600,1408520,4088,818
3,2018,01,4,5,W1Z,울산광역시,남구,6308150,1261630,3791,758
4,2018,01,5,4,W1Z,울산광역시,남구,5263600,1315900,3151,788
5,2018,01,6,4,W1Z,울산광역시,남구,4957150,1239288,2971,743
6,2018,01,7,4,W1Z,울산광역시,남구,5441600,1360400,3136,784
0,2018,01,1,4,W0M,서울특별시,서초구,50491350,12622838,29688,7422
1,2018,01,2,5,W0M,서울특별시,서초구,63266350,12653270,37179,7436
2,2018,01,3,5,W0M,서울특별시,서초구,58418950,11683790,35437,7087
3,2018,01,4,5,W0M,서울특별시,서초구,54283000,10856600,34013,6803
4,2018,01,5,4,W0M,서울특별시,서초구,45617100,11404275,28526,7132
5,2018,01,6,4,W0M,서울특별시,서초구,42924700,10731175,27485,6871
6,2018,01,7,4,W0M,서울특별시,서초구,41944650,10486163,25024,6256
0,2018,01,1,4,W4C,충청남도,서산시,1743800,435950,775,194
1,2018,01,2,5,W4C,충청남도,서산시,1897250,379450,832,166
2,2018,01,3,5,W4C,충청남도,서산시,1679150,335830,740,148
3,2018,01,4,5,W4C,충청남도,서산시,2176750,435350,973,195
4,2018,01,5,4,W4C,충청남도,서산시,1398650,349663,624,156
5,2018,01,6,4,W4C,충청남도,서산시,1426950,356738,664,166
6,2018,01,7,4,W4C,충청남도,서산시,1443050,360763,646,162
0,2018,01,1,4,W1B,대구광역시,수성구,73074700,18268675,36919,9230
1,2018,01,2,5,W1B,대구광역시,수성구,90907100,18181420,47282,9456
2,2018,01,3,5,W1B,대구광역시,수성구,78053550,15610710,42105,8421
3,2018,01,4,5,W1B,대구광역시,수성구,76942400,15388480,42478,8496
4,2018,01,5,4,W1B,대구광역시,수성구,61575550,15393888,33877,8469
5,2018,01,6,4,W1B,대구광역시,수성구,61135650,15283913,33932,8483
6,2018,01,7,4,W1B,대구광역시,수성구,64493000,16123250,34466,8617
0,2018,01,1,4,W19,대구광역시,남구,19116400,4779100,10410,2603
1,2018,01,2,5,W19,대구광역시,남구,24117100,4823420,13577,2715
2,2018,01,3,5,W19,대구광역시,남구,20659450,4131890,11911,2382
3,2018,01,4,5,W19,대구광역시,남구,20492400,4098480,12234,2447
4,2018,01,5,4,W19,대구광역시,남구,16261950,4065488,9537,2384
5,2018,01,6,4,W19,대구광역시,남구,16279800,4069950,9702,2426
6,2018,01,7,4,W19,대구광역시,남구,17870050,4467513,10209,2552
0,2018,01,1,4,W6Z,서울특별시,송파구,237098250,59274563,136256,34064
1,2018,01,2,5,W6Z,서울특별시,송파구,292377200,58475440,170584,34117
2,2018,01,3,5,W6Z,서울특별시,송파구,241869200,48373840,147016,29403
3,2018,01,4,5,W6Z,서울특별시,송파구,232326500,46465300,144654,28931
4,2018,01,5,4,W6Z,서울특별시,송파구,200736800,50184200,125407,31352
5,2018,01,6,4,W6Z,서울특별시,송파구,184000050,46000013,115639,28910
6,2018,01,7,4,W6Z,서울특별시,송파구,184970600,46242650,110372,27593
0,2018,01,1,4,W6X,제주특별자치도,제주시,274697950,68674488,112518,28130
1,2018,01,2,5,W6X,제주특별자치도,제주시,303753150,60750630,123802,24760
2,2018,01,3,5,W6X,제주특별자치도,제주시,313220700,62644140,132416,26483
3,2018,01,4,5,W6X,제주특별자치도,제주시,301508250,60301650,127353,25471
4,2018,01,5,4,W6X,제주특별자치도,제주시,231902400,57975600,98034,24509
5,2018,01,6,4,W6X,제주특별자치도,제주시,230994750,57748688,97479,24370
6,2018,01,7,4,W6X,제주특별자치도,제주시,253172000,63293000,102778,25695
0,2018,01,1,4,W3D,강원도,원주시,126929650,31732413,67551,16888
1,2018,01,2,5,W3D,강원도,원주시,147615950,29523190,81134,16227
2,2018,01,3,5,W3D,강원도,원주시,125086400,25017280,71534,14307
3,2018,01,4,5,W3D,강원도,원주시,120814000,24162800,70265,14053
4,2018,01,5,4,W3D,강원도,원주시,95480150,23870038,55792,13948
5,2018,01,6,4,W3D,강원도,원주시,95203100,23800775,55836,13959
6,2018,01,7,4,W3D,강원도,원주시,103754900,25938725,57688,14422
0,2018,01,1,4,W6H,경상남도,통영시,6247000,1561750,2785,696
1,2018,01,2,5,W6H,경상남도,통영시,7669450,1533890,3470,694
2,2018,01,3,5,W6H,경상남도,통영시,7171000,1434200,3245,649
3,2018,01,4,5,W6H,경상남도,통영시,6395150,1279030,3062,612
4,2018,01,5,4,W6H,경상남도,통영시,5468750,1367188,2545,636
5,2018,01,6,4,W6H,경상남도,통영시,5112850,1278213,2471,618
6,2018,01,7,4,W6H,경상남도,통영시,5669250,1417313,2599,650
0,2018,01,1,4,W0Y,부산광역시,해운대구,159476800,39869200,84052,21013
1,2018,01,2,5,W0Y,부산광역시,해운대구,186223950,37244790,101662,20332
2,2018,01,3,5,W0Y,부산광역시,해운대구,168975650,33795130,95037,19007
3,2018,01,4,5,W0Y,부산광역시,해운대구,165402700,33080540,94675,18935
4,2018,01,5,4,W0Y,부산광역시,해운대구,134011700,33502925,77343,19336
5,2018,01,6,4,W0Y,부산광역시,해운대구,122245050,30561263,71545,17886
6,2018,01,7,4,W0Y,부산광역시,해운대구,128937000,32234250,72396,18099
0,2018,01,1,4,W1K,인천광역시,계양구,50063200,12515800,25824,6456
1,2018,01,2,5,W1K,인천광역시,계양구,53272500,10654500,28558,5712
2,2018,01,3,5,W1K,인천광역시,계양구,47001550,9400310,25869,5174
3,2018,01,4,5,W1K,인천광역시,계양구,44653750,8930750,25335,5067
4,2018,01,5,4,W1K,인천광역시,계양구,33458050,8364513,18952,4738
5,2018,01,6,4,W1K,인천광역시,계양구,33783900,8445975,19037,4759
6,2018,01,7,4,W1K,인천광역시,계양구,39775800,9943950,21201,5300
0,2018,01,1,4,W06,서울특별시,동대문구,21767800,5441950,12151,3038
1,2018,01,2,5,W06,서울특별시,동대문구,21205500,4241100,12383,2477
2,2018,01,3,5,W06,서울특별시,동대문구,19273150,3854630,11837,2367
3,2018,01,4,5,W06,서울특별시,동대문구,19507400,3901480,12026,2405
4,2018,01,5,4,W06,서울특별시,동대문구,13714100,3428525,8707,2177
5,2018,01,6,4,W06,서울특별시,동대문구,14049850,3512463,8699,2175
6,2018,01,7,4,W06,서울특별시,동대문구,15023800,3755950,8815,2204
0,2018,01,1,4,W31,경기도,이천시,72476150,18119038,28045,7011
1,2018,01,2,5,W31,경기도,이천시,77215100,15443020,31006,6201
2,2018,01,3,5,W31,경기도,이천시,65133350,13026670,27169,5434
3,2018,01,4,5,W31,경기도,이천시,65886100,13177220,28000,5600
4,2018,01,5,4,W31,경기도,이천시,51184450,12796113,21729,5432
5,2018,01,6,4,W31,경기도,이천시,49676800,12419200,21218,5305
6,2018,01,7,4,W31,경기도,이천시,55631450,13907863,22466,5617
0,2018,01,1,4,W0I,서울특별시,금천구,54822200,13705550,30304,7576
1,2018,01,2,5,W0I,서울특별시,금천구,53473200,10694640,30859,6172
2,2018,01,3,5,W0I,서울특별시,금천구,44554050,8910810,27005,5401
3,2018,01,4,5,W0I,서울특별시,금천구,43151700,8630340,26281,5256
4,2018,01,5,4,W0I,서울특별시,금천구,34641650,8660413,21221,5305
5,2018,01,6,4,W0I,서울특별시,금천구,32777450,8194363,20189,5047
6,2018,01,7,4,W0I,서울특별시,금천구,37132850,9283213,21405,5351
0,2018,01,1,4,W2Q,경기도,구리시,48712700,12178175,24362,6091
1,2018,01,2,5,W2Q,경기도,구리시,201946150,40389230,31469,6294
2,2018,01,3,5,W2Q,경기도,구리시,125611650,25122330,26761,5352
3,2018,01,4,5,W2Q,경기도,구리시,126166350,25233270,26963,5393
4,2018,01,5,4,W2Q,경기도,구리시,69265250,17316313,20897,5224
5,2018,01,6,4,W2Q,경기도,구리시,109385100,27346275,21143,5286
6,2018,01,7,4,W2Q,경기도,구리시,70793650,17698413,19985,4996
0,2018,01,1,4,W30,경기도,파주시,116192000,29048000,53544,13386
1,2018,01,2,5,W30,경기도,파주시,139239850,27847970,66937,13387
2,2018,01,3,5,W30,경기도,파주시,130096150,26019230,64897,12979
3,2018,01,4,5,W30,경기도,파주시,114876950,22975390,59142,11828
4,2018,01,5,4,W30,경기도,파주시,90513900,22628475,46890,11723
5,2018,01,6,4,W30,경기도,파주시,88840100,22210025,46730,11683
6,2018,01,7,4,W30,경기도,파주시,94427800,23606950,46357,11589
0,2018,01,1,4,W01,서울특별시,종로구,10833550,2708388,6229,1557
1,2018,01,2,5,W01,서울특별시,종로구,14183000,2836600,8194,1639
2,2018,01,3,5,W01,서울특별시,종로구,12561450,2512290,7544,1509
3,2018,01,4,5,W01,서울특별시,종로구,11577450,2315490,7221,1444
4,2018,01,5,4,W01,서울특별시,종로구,9024750,2256188,5604,1401
5,2018,01,6,4,W01,서울특별시,종로구,8904950,2226238,5559,1390
6,2018,01,7,4,W01,서울특별시,종로구,9115700,2278925,5461,1365
0,2018,01,1,4,W0D,서울특별시,서대문구,79510350,19877588,48549,12137
1,2018,01,2,5,W0D,서울특별시,서대문구,79032950,15806590,49873,9975
2,2018,01,3,5,W0D,서울특별시,서대문구,69521400,13904280,45472,9094
3,2018,01,4,5,W0D,서울특별시,서대문구,71603300,14320660,48702,9740
4,2018,01,5,4,W0D,서울특별시,서대문구,54806300,13701575,36736,9184
5,2018,01,6,4,W0D,서울특별시,서대문구,50040150,12510038,33912,8478
6,2018,01,7,4,W0D,서울특별시,서대문구,54281950,13570488,34672,8668
0,2018,01,1,4,W6C,경상북도,울릉군,1424100,356025,660,165
1,2018,01,2,5,W6C,경상북도,울릉군,1924150,384830,799,160
2,2018,01,3,5,W6C,경상북도,울릉군,1981500,396300,776,155
3,2018,01,4,5,W6C,경상북도,울릉군,1755550,351110,753,151
4,2018,01,5,4,W6C,경상북도,울릉군,1536250,384063,617,154
5,2018,01,6,4,W6C,경상북도,울릉군,1381750,345438,591,148
6,2018,01,7,4,W6C,경상북도,울릉군,1621100,405275,704,176
0,2018,01,1,4,W0W,부산광역시,남구,76900550,19225138,39492,9873
1,2018,01,2,5,W0W,부산광역시,남구,82797350,16559470,44321,8864
2,2018,01,3,5,W0W,부산광역시,남구,78612800,15722560,42968,8594
3,2018,01,4,5,W0W,부산광역시,남구,73501850,14700370,41556,8311
4,2018,01,5,4,W0W,부산광역시,남구,62248900,15562225,34846,8712
5,2018,01,6,4,W0W,부산광역시,남구,55369350,13842338,31857,7964
6,2018,01,7,4,W0W,부산광역시,남구,59020350,14755088,32201,8050
0,2018,01,1,4,W36,경기도,양주시,66202900,16550725,31244,7811
1,2018,01,2,5,W36,경기도,양주시,78315950,15663190,38032,7606
2,2018,01,3,5,W36,경기도,양주시,67986250,13597250,34181,6836
3,2018,01,4,5,W36,경기도,양주시,63720250,12744050,33039,6608
4,2018,01,5,4,W36,경기도,양주시,51071200,12767800,26359,6590
5,2018,01,6,4,W36,경기도,양주시,50112600,12528150,26370,6593
6,2018,01,7,4,W36,경기도,양주시,53291050,13322763,26640,6660
0,2018,01,1,4,W6L,경상남도,거제시,4228100,1057025,2103,526
1,2018,01,2,5,W6L,경상남도,거제시,4681650,936330,2349,470
2,2018,01,3,5,W6L,경상남도,거제시,3983600,796720,2105,421
3,2018,01,4,5,W6L,경상남도,거제시,3981950,796390,2222,444
4,2018,01,5,4,W6L,경상남도,거제시,3143100,785775,1726,432
5,2018,01,6,4,W6L,경상남도,거제시,3081200,770300,1697,424
6,2018,01,7,4,W6L,경상남도,거제시,3318400,829600,1716,429
0,2018,01,1,4,W02,서울특별시,중구,25046550,6261638,16327,4082
1,2018,01,2,5,W02,서울특별시,중구,27091000,5418200,17988,3598
2,2018,01,3,5,W02,서울특별시,중구,21796050,4359210,14976,2995
3,2018,01,4,5,W02,서울특별시,중구,21268550,4253710,15156,3031
4,2018,01,5,4,W02,서울특별시,중구,16820900,4205225,11888,2972
5,2018,01,6,4,W02,서울특별시,중구,17367550,4341888,12173,3043
6,2018,01,7,4,W02,서울특별시,중구,19698050,4924513,13018,3255
0,2018,01,1,4,W6Y,제주특별자치도,서귀포시,88437350,22109338,26644,6661
1,2018,01,2,5,W6Y,제주특별자치도,서귀포시,110783500,22156700,33254,6651
2,2018,01,3,5,W6Y,제주특별자치도,서귀포시,115690650,23138130,35834,7167
3,2018,01,4,5,W6Y,제주특별자치도,서귀포시,110342100,22068420,33980,6796
4,2018,01,5,4,W6Y,제주특별자치도,서귀포시,81662750,20415688,25122,6281
5,2018,01,6,4,W6Y,제주특별자치도,서귀포시,89154000,22288500,26501,6625
6,2018,01,7,4,W6Y,제주특별자치도,서귀포시,92879900,23219975,26765,6691
0,2018,01,1,4,W1Y,울산광역시,중구,15560050,3890013,8353,2088
1,2018,01,2,5,W1Y,울산광역시,중구,19019350,3803870,10448,2090
2,2018,01,3,5,W1Y,울산광역시,중구,16753450,3350690,9685,1937
3,2018,01,4,5,W1Y,울산광역시,중구,16750550,3350110,9766,1953
4,2018,01,5,4,W1Y,울산광역시,중구,12980000,3245000,7550,1888
5,2018,01,6,4,W1Y,울산광역시,중구,13129500,3282375,7529,1882
6,2018,01,7,4,W1Y,울산광역시,중구,13926200,3481550,7825,1956
0,2018,01,1,4,W04,서울특별시,성동구,56647150,14161788,34462,8616
1,2018,01,2,5,W04,서울특별시,성동구,60212100,12042420,37406,7481
2,2018,01,3,5,W04,서울특별시,성동구,50494900,10098980,32728,6546
3,2018,01,4,5,W04,서울특별시,성동구,51898550,10379710,34254,6851
4,2018,01,5,4,W04,서울특별시,성동구,40287900,10071975,26601,6650
5,2018,01,6,4,W04,서울특별시,성동구,38556350,9639088,25755,6439
6,2018,01,7,4,W04,서울특별시,성동구,40059350,10014838,25278,6320
0,2018,01,1,4,W51,전라북도,고창군,9312900,2328225,3008,752
1,2018,01,2,5,W51,전라북도,고창군,10486400,2097280,3499,700
2,2018,01,3,5,W51,전라북도,고창군,8380700,1676140,2875,575
3,2018,01,4,5,W51,전라북도,고창군,8471800,1694360,2995,599
4,2018,01,5,4,W51,전라북도,고창군,6885300,1721325,2478,620
5,2018,01,6,4,W51,전라북도,고창군,7124400,1781100,2424,606
6,2018,01,7,4,W51,전라북도,고창군,8311050,2077763,2778,695
0,2018,01,1,4,W6B,경상북도,울진군,17758950,4439738,8204,2051
1,2018,01,2,5,W6B,경상북도,울진군,21603800,4320760,9981,1996
2,2018,01,3,5,W6B,경상북도,울진군,18986000,3797200,9090,1818
3,2018,01,4,5,W6B,경상북도,울진군,18951700,3790340,8846,1769
4,2018,01,5,4,W6B,경상북도,울진군,15136800,3784200,7287,1822
5,2018,01,6,4,W6B,경상북도,울진군,15604950,3901238,7359,1840
6,2018,01,7,4,W6B,경상북도,울진군,16025000,4006250,7360,1840
0,2018,01,1,4,W0J,서울특별시,영등포구,133945500,33486375,76642,19161
1,2018,01,2,5,W0J,서울특별시,영등포구,143166500,28633300,83742,16748
2,2018,01,3,5,W0J,서울특별시,영등포구,121808400,24361680,74293,14859
3,2018,01,4,5,W0J,서울특별시,영등포구,119544850,23908970,75034,15007
4,2018,01,5,4,W0J,서울특별시,영등포구,91751700,22937925,57816,14454
5,2018,01,6,4,W0J,서울특별시,영등포구,88717400,22179350,56155,14039
6,2018,01,7,4,W0J,서울특별시,영등포구,99931800,24982950,58655,14664
0,2018,01,1,4,W13,부산광역시,수영구,41772700,10443175,22840,5710
1,2018,01,2,5,W13,부산광역시,수영구,48708500,9741700,27563,5513
2,2018,01,3,5,W13,부산광역시,수영구,40598150,8119630,23675,4735
3,2018,01,4,5,W13,부산광역시,수영구,43035250,8607050,25228,5046
4,2018,01,5,4,W13,부산광역시,수영구,33458800,8364700,19862,4966
5,2018,01,6,4,W13,부산광역시,수영구,31979050,7994763,19339,4835
6,2018,01,7,4,W13,부산광역시,수영구,34208100,8552025,19525,4881
0,2018,01,1,4,W3U,충청북도,청주시,173343150,43335788,88771,22193
1,2018,01,2,5,W3U,충청북도,청주시,202874900,40574980,108739,21748
2,2018,01,3,5,W3U,충청북도,청주시,176138100,35227620,98090,19618
3,2018,01,4,5,W3U,충청북도,청주시,172086850,34417370,97979,19596
4,2018,01,5,4,W3U,충청북도,청주시,135427850,33856963,77722,19431
5,2018,01,6,4,W3U,충청북도,청주시,132574500,33143625,76267,19067
6,2018,01,7,4,W3U,충청북도,청주시,142867300,35716825,77605,19401
0,2018,01,1,4,W5P,경상북도,포항시,104761400,26190350,46077,11519
1,2018,01,2,5,W5P,경상북도,포항시,129719300,25943860,58806,11761
2,2018,01,3,5,W5P,경상북도,포항시,118288300,23657660,55902,11180
3,2018,01,4,5,W5P,경상북도,포항시,118099900,23619980,55567,11113
4,2018,01,5,4,W5P,경상북도,포항시,90146700,22536675,42772,10693
5,2018,01,6,4,W5P,경상북도,포항시,87740490,21935123,42158,10540
6,2018,01,7,4,W5P,경상북도,포항시,92261550,23065388,42657,10664
0,2018,01,1,4,W3C,강원도,춘천시,27708050,6927013,12874,3219
1,2018,01,2,5,W3C,강원도,춘천시,29734750,5946950,14169,2834
2,2018,01,3,5,W3C,강원도,춘천시,24966250,4993250,12234,2447
3,2018,01,4,5,W3C,강원도,춘천시,24653850,4930770,12215,2443
4,2018,01,5,4,W3C,강원도,춘천시,19771650,4942913,9721,2430
5,2018,01,6,4,W3C,강원도,춘천시,19174250,4793563,9821,2455
6,2018,01,7,4,W3C,강원도,춘천시,21782850,5445713,10418,2605
0,2018,01,1,4,W20,울산광역시,동구,7692000,1923000,3753,938
1,2018,01,2,5,W20,울산광역시,동구,8852200,1770440,4364,873
2,2018,01,3,5,W20,울산광역시,동구,7726550,1545310,3970,794
3,2018,01,4,5,W20,울산광역시,동구,7524550,1504910,3928,786
4,2018,01,5,4,W20,울산광역시,동구,6014000,1503500,3163,791
5,2018,01,6,4,W20,울산광역시,동구,5867700,1466925,3026,757
6,2018,01,7,4,W20,울산광역시,동구,6293300,1573325,3078,770
0,2018,01,1,4,W1F,인천광역시,동구,26879650,6719913,15210,3803
1,2018,01,2,5,W1F,인천광역시,동구,31922400,6384480,18758,3752
2,2018,01,3,5,W1F,인천광역시,동구,27657800,5531560,16908,3382
3,2018,01,4,5,W1F,인천광역시,동구,26956850,5391370,17174,3435
4,2018,01,5,4,W1F,인천광역시,동구,20148000,5037000,12769,3192
5,2018,01,6,4,W1F,인천광역시,동구,19541600,4885400,12523,3131
6,2018,01,7,4,W1F,인천광역시,동구,22115400,5528850,13057,3264
0,2018,01,1,4,W25,경기도,수원시팔달구,54462700,13615675,27446,6862
1,2018,01,2,5,W25,경기도,수원시팔달구,70177300,14035460,35611,7122
2,2018,01,3,5,W25,경기도,수원시팔달구,57494500,11498900,30670,6134
3,2018,01,4,5,W25,경기도,수원시팔달구,56416350,11283270,31368,6274
4,2018,01,5,4,W25,경기도,수원시팔달구,42139850,10534963,22897,5724
5,2018,01,6,4,W25,경기도,수원시팔달구,42347350,10586838,22694,5674
6,2018,01,7,4,W25,경기도,수원시팔달구,44069550,11017388,23484,5871
0,2018,01,1,4,W1T,대전광역시,동구,3350750,837688,1577,394
1,2018,01,2,5,W1T,대전광역시,동구,4559900,911980,2335,467
2,2018,01,3,5,W1T,대전광역시,동구,3740650,748130,1993,399
3,2018,01,4,5,W1T,대전광역시,동구,3067900,613580,1697,339
4,2018,01,5,4,W1T,대전광역시,동구,2701250,675313,1456,364
5,2018,01,6,4,W1T,대전광역시,동구,2565650,641413,1394,349
6,2018,01,7,4,W1T,대전광역시,동구,3122600,780650,1524,381
0,2018,01,1,4,W4Q,전라북도,군산시,87762900,21940725,42880,10720
1,2018,01,2,5,W4Q,전라북도,군산시,112078550,22415710,56621,11324
2,2018,01,3,5,W4Q,전라북도,군산시,95372550,19074510,49882,9976
3,2018,01,4,5,W4Q,전라북도,군산시,96742300,19348460,50824,10165
4,2018,01,5,4,W4Q,전라북도,군산시,75568500,18892125,39611,9903
5,2018,01,6,4,W4Q,전라북도,군산시,76489800,19122450,40824,10206
6,2018,01,7,4,W4Q,전라북도,군산시,81034750,20258688,41171,10293
0,2018,01,1,4,W3I,강원도,삼척시,9366650,2341663,5183,1296
1,2018,01,2,5,W3I,강원도,삼척시,11683100,2336620,6421,1284
2,2018,01,3,5,W3I,강원도,삼척시,10221350,2044270,5853,1171
3,2018,01,4,5,W3I,강원도,삼척시,10097500,2019500,5691,1138
4,2018,01,5,4,W3I,강원도,삼척시,8000550,2000138,4725,1181
5,2018,01,6,4,W3I,강원도,삼척시,7892200,1973050,4632,1158
6,2018,01,7,4,W3I,강원도,삼척시,8264400,2066100,4618,1155
0,2018,01,1,4,W6N,경상남도,의령군,366950,91738,156,39
1,2018,01,2,5,W6N,경상남도,의령군,509350,101870,225,45
2,2018,01,3,5,W6N,경상남도,의령군,331850,66370,169,34
3,2018,01,4,5,W6N,경상남도,의령군,435000,87000,195,39
4,2018,01,5,4,W6N,경상남도,의령군,295800,73950,132,33
5,2018,01,6,4,W6N,경상남도,의령군,299350,74838,139,35
6,2018,01,7,4,W6N,경상남도,의령군,298500,74625,144,36
0,2018,01,1,4,W07,서울특별시,중랑구,72751400,18187850,41386,10347
1,2018,01,2,5,W07,서울특별시,중랑구,79299850,15859970,46320,9264
2,2018,01,3,5,W07,서울특별시,중랑구,68072350,13614470,41967,8393
3,2018,01,4,5,W07,서울특별시,중랑구,65019650,13003930,40724,8145
4,2018,01,5,4,W07,서울특별시,중랑구,49825250,12456313,31416,7854
5,2018,01,6,4,W07,서울특별시,중랑구,48699150,12174788,31112,7778
6,2018,01,7,4,W07,서울특별시,중랑구,54573600,13643400,32115,8029
0,2018,01,1,4,W0G,서울특별시,강서구,34983850,8745963,20227,5057
1,2018,01,2,5,W0G,서울특별시,강서구,27463200,5492640,16280,3256
2,2018,01,3,5,W0G,서울특별시,강서구,23822750,4764550,14527,2905
3,2018,01,4,5,W0G,서울특별시,강서구,26452350,5290470,16301,3260
4,2018,01,5,4,W0G,서울특별시,강서구,21930300,5482575,13342,3336
5,2018,01,6,4,W0G,서울특별시,강서구,18768050,4692013,11342,2836
6,2018,01,7,4,W0G,서울특별시,강서구,20014950,5003738,11677,2919
0,2018,01,1,4,W14,부산광역시,사상구,80873650,20218413,44005,11001
1,2018,01,2,5,W14,부산광역시,사상구,101467700,20293540,57291,11458
2,2018,01,3,5,W14,부산광역시,사상구,85136800,17027360,50368,10074
3,2018,01,4,5,W14,부산광역시,사상구,87524000,17504800,52180,10436
4,2018,01,5,4,W14,부산광역시,사상구,67258000,16814500,40859,10215
5,2018,01,6,4,W14,부산광역시,사상구,63409450,15852363,38899,9725
6,2018,01,7,4,W14,부산광역시,사상구,67916600,16979150,39601,9900
0,2018,01,1,4,W1D,대구광역시,달성군,17902000,4475500,9135,2284
1,2018,01,2,5,W1D,대구광역시,달성군,20539900,4107980,10851,2170
2,2018,01,3,5,W1D,대구광역시,달성군,17849050,3569810,9717,1943
3,2018,01,4,5,W1D,대구광역시,달성군,17699750,3539950,9783,1957
4,2018,01,5,4,W1D,대구광역시,달성군,14066250,3516563,7909,1977
5,2018,01,6,4,W1D,대구광역시,달성군,13743000,3435750,7715,1929
6,2018,01,7,4,W1D,대구광역시,달성군,14735700,3683925,7972,1993
0,2018,01,1,4,W1C,대구광역시,달서구,171075300,42768825,89696,22424
1,2018,01,2,5,W1C,대구광역시,달서구,204060050,40812010,111300,22260
2,2018,01,3,5,W1C,대구광역시,달서구,175424000,35084800,99440,19888
3,2018,01,4,5,W1C,대구광역시,달서구,173763450,34752690,99373,19875
4,2018,01,5,4,W1C,대구광역시,달서구,140851900,35212975,81023,20256
5,2018,01,6,4,W1C,대구광역시,달서구,135890650,33972663,78696,19674
6,2018,01,7,4,W1C,대구광역시,달서구,148099100,37024775,81901,20475
0,2018,01,1,4,W05,서울특별시,광진구,23419650,5854913,13118,3280
1,2018,01,2,5,W05,서울특별시,광진구,29254500,5850900,17071,3414
2,2018,01,3,5,W05,서울특별시,광진구,24681700,4936340,15018,3004
3,2018,01,4,5,W05,서울특별시,광진구,24105850,4821170,15022,3004
4,2018,01,5,4,W05,서울특별시,광진구,19150700,4787675,12000,3000
5,2018,01,6,4,W05,서울특별시,광진구,18027400,4506850,11433,2858
6,2018,01,7,4,W05,서울특별시,광진구,18675300,4668825,10970,2743
0,2018,01,1,4,W2B,경기도,안양시,8513150,2128288,4108,1027
1,2018,01,2,5,W2B,경기도,안양시,5876800,1175360,2965,593
2,2018,01,3,5,W2B,경기도,안양시,5318250,1063650,2701,540
3,2018,01,4,5,W2B,경기도,안양시,5614050,1122810,2950,590
4,2018,01,5,4,W2B,경기도,안양시,4262750,1065688,2160,540
5,2018,01,6,4,W2B,경기도,안양시,4234100,1058525,2197,549
6,2018,01,7,4,W2B,경기도,안양시,5535100,1383775,2762,691
0,2018,01,1,4,W5U,경상북도,구미시,173290700,43322675,79855,19964
1,2018,01,2,5,W5U,경상북도,구미시,210334750,42066950,99634,19927
2,2018,01,3,5,W5U,경상북도,구미시,177911850,35582370,87696,17539
3,2018,01,4,5,W5U,경상북도,구미시,173418200,34683640,87649,17530
4,2018,01,5,4,W5U,경상북도,구미시,138919400,34729850,70123,17531
5,2018,01,6,4,W5U,경상북도,구미시,133511000,33377750,68614,17154
6,2018,01,7,4,W5U,경상북도,구미시,144448800,36112200,70778,17695
0,2018,01,1,4,W1H,인천광역시,연수구,109273950,27318488,58350,14588
1,2018,01,2,5,W1H,인천광역시,연수구,129190250,25838050,72106,14421
2,2018,01,3,5,W1H,인천광역시,연수구,110608600,22121720,64109,12822
3,2018,01,4,5,W1H,인천광역시,연수구,102552650,20510530,61308,12262
4,2018,01,5,4,W1H,인천광역시,연수구,81005200,20251300,48352,12088
5,2018,01,6,4,W1H,인천광역시,연수구,80189300,20047325,48476,12119
6,2018,01,7,4,W1H,인천광역시,연수구,91429000,22857250,51311,12828
0,2018,01,1,4,W1M,인천광역시,강화군,5162300,1290575,1937,484
1,2018,01,2,5,W1M,인천광역시,강화군,3891000,778200,1457,291
2,2018,01,3,5,W1M,인천광역시,강화군,3549650,709930,1349,270
3,2018,01,4,5,W1M,인천광역시,강화군,3759100,751820,1430,286
4,2018,01,5,4,W1M,인천광역시,강화군,2744350,686088,1093,273
5,2018,01,6,4,W1M,인천광역시,강화군,2693200,673300,1077,269
6,2018,01,7,4,W1M,인천광역시,강화군,3792150,948038,1397,349
0,2018,01,1,4,W1S,광주광역시,광산구,73631450,18407863,33394,8349
1,2018,01,2,5,W1S,광주광역시,광산구,87503750,17500750,41216,8243
2,2018,01,3,5,W1S,광주광역시,광산구,72356650,14471330,35709,7142
3,2018,01,4,5,W1S,광주광역시,광산구,71524250,14304850,36312,7262
4,2018,01,5,4,W1S,광주광역시,광산구,57087900,14271975,28552,7138
5,2018,01,6,4,W1S,광주광역시,광산구,56934200,14233550,28803,7201
6,2018,01,7,4,W1S,광주광역시,광산구,61556100,15389025,29657,7414
0,2018,01,1,4,W18,대구광역시,서구,10455900,2613975,5619,1405
