,DSTRCT_PPR_KIND_QTY,DSTRCT_RSDL_KIND_QTY,COMB_FOOD_VEGET,DSTRCT_ETC_KIND_QTY,DSTRCT_ELEPDT_KIND_QTY,COMB_PLAS_KIND,NCMB_SUM,SPEC_SUM,DSTRCT_FMDRSNS_KIND_QTY,TOT_SUM,DSTRCT_FARM_KIND_QTY,NCMB_SAND_KIND,DSTRCT_FURN_KIND_QTY,ETC_KIND,FOOD_SUM,DSTRCT_F_LIGHT_QTY,COMB_SUM,DSTRCT_SUM,CTS_JIDT_NM,DSTRCT_WTC_OIL_KIND_QTY,COMB_RUBBER_KIND,DSTRCT_LUBRICANT_QTY,DSTRCT_BATTERY_KIND_QTY,DSTRCT_CLOTHES_KIND_QTY,COMB_ETC_ETC_KIND,DSTRCT_SYNRSNS_KIND_QTY,COMB_WOOD_KIND,DSTRCT_S_IRON_KIND_QTY,COMB_PPR_KIND,DSTRCT_PLAS_KIND_QTY,NCMB_MET_KIND,DSTRCT_CAN_KIND_QTY,DATA_TM_NM,NCMB_ETC_KIND,DSTRCT_GLSS_KIND_QTY,NCMB_GLSS_KIND,DSTRCT_TIRE_KIND_QTY,CITY_JIDT_NM,year
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,고흥군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,전남,2018
698,0.0,0.0,2.2,0.0,0.0,6.5,0.0,29.9,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,고흥군,0.0,2.4,0.0,0.0,0.0,7.2,0.0,3.1,0.0,8.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
699,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.3,3.9,0.0,0.2,0.0,0.0,0.0,0.0,10.3,고흥군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.9,0.0,0.4,재활용,0.0,0.8,0.0,0.0,전남,2018
700,0.4,0.0,0.1,0.1,0.0,0.1,1.1,13.4,0.0,30.6,4.9,0.0,0.0,0.0,10.3,0.1,12.3,6.9,보성군,0.0,0.1,0.0,0.0,0.1,4.1,0.0,4.3,0.0,3.6,0.5,0.0,0.1,발생량,0.6,0.7,0.5,0.0,전남,2018
701,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.6,0.0,0.5,0.0,전남,2018
702,0.0,0.0,0.1,0.0,0.0,0.1,0.0,12.3,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,보성군,0.0,0.1,0.0,0.0,0.0,4.1,0.0,4.3,0.0,3.6,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
703,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,17.2,4.9,0.0,0.0,0.0,10.3,0.1,0.0,6.9,보성군,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,재활용,0.0,0.7,0.0,0.0,전남,2018
704,0.6,0.9,1.3,0.0,0.1,7.2,1.9,24.0,0.1,45.7,0.2,0.2,0.0,0.1,16.7,0.0,22.0,5.0,화순군,0.0,0.3,0.0,0.0,0.0,4.7,1.5,1.1,0.1,7.4,0.7,0.5,0.1,발생량,0.5,0.7,0.7,0.0,전남,2018
705,0.0,0.0,1.3,0.0,0.0,5.1,1.9,20.2,0.0,20.2,0.0,0.2,0.0,0.1,0.0,0.0,18.2,0.0,화순군,0.0,0.3,0.0,0.0,0.0,4.7,0.0,0.6,0.0,6.2,0.0,0.5,0.0,매립,0.5,0.0,0.7,0.0,전남,2018
706,0.0,0.0,0.0,0.0,0.0,2.1,0.0,3.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,화순군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
707,0.6,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.1,21.7,0.2,0.0,0.0,0.0,16.7,0.0,0.0,5.0,화순군,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.1,0.0,0.7,0.0,0.1,재활용,0.0,0.7,0.0,0.0,전남,2018
708,1.3,2.0,0.0,0.1,0.1,1.9,2.4,9.9,0.0,24.4,1.4,1.1,0.0,0.0,7.9,0.0,7.5,6.6,장흥군,0.0,1.1,0.0,0.0,0.0,2.5,0.3,1.8,0.1,0.2,0.6,1.1,0.1,발생량,0.1,0.6,0.1,0.0,전남,2018
709,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,9.7,0.0,1.1,0.0,0.0,7.3,0.0,0.0,0.0,장흥군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,매립,0.1,0.0,0.1,0.0,전남,2018
710,0.0,0.0,0.0,0.0,0.0,1.9,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,장흥군,0.0,1.1,0.0,0.0,0.0,2.5,0.0,1.8,0.0,0.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
711,1.3,2.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,7.2,1.4,0.0,0.0,0.0,0.6,0.0,0.0,6.6,장흥군,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.1,재활용,0.0,0.6,0.0,0.0,전남,2018
712,1.9,0.1,0.6,0.0,0.3,0.7,6.0,15.7,0.0,29.5,0.8,1.4,0.0,0.0,7.1,0.0,9.7,6.7,강진군,0.0,0.5,0.0,0.0,0.1,3.6,0.0,0.1,2.3,4.2,0.4,0.2,0.2,발생량,4.2,0.6,0.2,0.0,전남,2018
713,0.0,0.0,0.1,0.0,0.0,0.0,5.7,5.8,0.0,5.8,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,강진군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,매립,4.1,0.0,0.1,0.0,전남,2018
714,0.0,0.0,0.4,0.0,0.0,0.5,0.0,8.7,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,강진군,0.0,0.4,0.0,0.0,0.0,3.6,0.0,0.1,0.0,3.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
715,1.9,0.1,0.1,0.0,0.3,0.2,0.3,1.2,0.0,15.0,0.8,0.0,0.0,0.0,7.1,0.0,0.9,6.7,강진군,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.3,0.5,0.4,0.1,0.2,재활용,0.1,0.6,0.1,0.0,전남,2018
716,0.0,0.0,0.5,0.0,0.0,2.4,8.5,21.2,0.1,63.2,27.2,2.4,0.0,0.5,12.9,0.0,12.2,29.1,해남군,0.0,1.5,0.0,0.0,0.0,2.0,0.0,1.2,0.1,4.6,0.7,2.0,0.3,발생량,2.2,0.7,1.9,0.0,전남,2018
717,0.0,0.0,0.3,0.0,0.0,0.3,8.0,9.2,0.0,9.2,0.0,2.3,0.0,0.0,0.0,0.0,1.2,0.0,해남군,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,2.0,0.0,매립,2.0,0.0,1.7,0.0,전남,2018
718,0.0,0.0,0.2,0.0,0.0,2.1,0.5,12.0,0.0,12.0,0.0,0.1,0.0,0.5,0.0,0.0,11.0,0.0,해남군,0.0,1.3,0.0,0.0,0.0,1.8,0.0,1.2,0.0,4.4,0.0,0.0,0.0,소각,0.2,0.0,0.2,0.0,전남,2018
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,42.0,27.2,0.0,0.0,0.0,12.9,0.0,0.0,29.1,해남군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.3,재활용,0.0,0.7,0.0,0.0,전남,2018
720,2.3,0.0,1.0,0.0,0.3,6.4,0.5,18.3,0.1,71.0,10.6,0.0,0.5,0.0,16.7,0.0,17.8,36.0,영암군,0.0,4.4,0.0,0.0,0.1,2.4,0.1,0.4,19.5,3.2,1.0,0.3,0.2,발생량,0.1,1.3,0.1,0.0,전남,2018
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,영암군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,전남,2018
722,0.0,0.0,1.0,0.0,0.0,6.4,0.5,18.3,0.0,29.6,0.0,0.0,0.0,0.0,11.3,0.0,17.8,0.0,영암군,0.0,4.4,0.0,0.0,0.0,2.4,0.0,0.4,0.0,3.2,0.0,0.3,0.0,소각,0.1,0.0,0.1,0.0,전남,2018
723,2.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,41.4,10.6,0.0,0.5,0.0,5.4,0.0,0.0,36.0,영암군,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,19.5,0.0,1.0,0.0,0.2,재활용,0.0,1.3,0.0,0.0,전남,2018
724,1.1,0.0,3.7,0.0,0.0,5.0,6.2,33.9,0.1,81.9,14.1,0.9,1.8,4.3,28.5,0.1,23.4,19.5,무안군,0.0,1.5,0.0,0.0,0.0,4.4,0.3,2.0,0.1,6.8,1.1,0.7,0.1,발생량,4.2,0.7,0.4,0.0,전남,2018
725,0.0,0.0,0.9,0.0,0.0,1.0,3.6,11.3,0.0,24.8,0.0,0.6,0.0,2.3,13.5,0.0,5.4,0.0,무안군,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.5,0.0,1.4,0.0,0.3,0.0,매립,2.7,0.0,0.0,0.0,전남,2018
726,0.0,0.0,2.8,0.0,0.0,4.0,2.6,22.6,0.0,35.5,0.0,0.3,0.0,2.0,12.9,0.0,18.0,0.0,무안군,0.0,1.2,0.0,0.0,0.0,3.1,0.0,1.5,0.0,5.4,0.0,0.4,0.0,소각,1.5,0.0,0.4,0.0,전남,2018
727,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.6,14.1,0.0,1.8,0.0,2.1,0.1,0.0,19.5,무안군,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,1.1,0.0,0.1,재활용,0.0,0.7,0.0,0.0,전남,2018
728,0.2,0.0,1.7,0.1,0.0,2.3,2.9,14.4,0.0,19.1,0.0,0.3,0.0,0.0,3.7,0.0,11.5,1.0,함평군,0.0,0.7,0.0,0.0,0.0,2.8,0.0,0.9,0.1,3.1,0.2,0.3,0.1,발생량,2.0,0.3,0.3,0.0,전남,2018
729,0.0,0.0,0.2,0.0,0.0,0.2,1.4,2.7,0.0,3.6,0.0,0.1,0.0,0.0,0.9,0.0,1.3,0.0,함평군,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.1,0.0,매립,1.1,0.0,0.1,0.0,전남,2018
730,0.0,0.0,1.5,0.0,0.0,2.1,1.5,11.7,0.0,11.7,0.0,0.2,0.0,0.0,0.0,0.0,10.2,0.0,함평군,0.0,0.6,0.0,0.0,0.0,2.4,0.0,0.8,0.0,2.8,0.0,0.2,0.0,소각,0.9,0.0,0.2,0.0,전남,2018
731,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.0,함평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,재활용,0.0,0.3,0.0,0.0,전남,2018
732,0.3,0.0,8.3,0.1,0.0,0.2,0.5,35.3,0.0,47.5,2.8,0.0,0.0,0.0,8.3,0.1,34.8,3.9,영광군,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.2,0.3,0.2,0.2,0.0,발생량,0.1,0.2,0.2,0.0,전남,2018
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,영광군,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,전남,2018
734,0.0,0.0,8.3,0.0,0.0,0.0,0.0,17.2,0.0,25.4,0.0,0.0,0.0,0.0,8.2,0.0,17.2,0.0,영광군,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
735,0.3,0.0,0.0,0.1,0.0,0.2,0.5,1.1,0.0,5.1,2.8,0.0,0.0,0.0,0.1,0.1,0.6,3.9,영광군,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.2,0.2,0.0,재활용,0.1,0.2,0.2,0.0,전남,2018
736,0.9,0.0,1.4,0.0,0.0,0.9,2.4,16.6,0.1,27.9,0.0,0.7,0.0,0.0,7.2,0.0,14.2,4.1,장성군,0.0,0.7,0.0,0.0,0.1,2.5,1.1,0.9,0.2,7.8,0.6,0.7,0.2,발생량,0.3,0.9,0.7,0.0,전남,2018
737,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,장성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.2,0.0,0.0,0.0,전남,2018
738,0.0,0.0,1.4,0.0,0.0,0.9,2.2,16.4,0.0,16.4,0.0,0.7,0.0,0.0,0.0,0.0,14.2,0.0,장성군,0.0,0.7,0.0,0.0,0.0,2.5,0.0,0.9,0.0,7.8,0.0,0.7,0.0,소각,0.1,0.0,0.7,0.0,전남,2018
739,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,11.3,0.0,0.0,0.0,0.0,7.2,0.0,0.0,4.1,장성군,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.0,0.2,0.0,0.6,0.0,0.2,재활용,0.0,0.9,0.0,0.0,전남,2018
740,1.1,0.0,2.0,0.1,0.5,2.8,3.2,27.0,0.1,43.9,0.1,0.2,0.2,0.1,11.7,0.9,23.7,5.2,완도군,0.0,6.5,0.0,0.1,0.9,2.4,0.1,2.0,0.3,8.0,0.1,1.8,0.3,발생량,0.3,0.4,0.9,0.0,전남,2018
741,0.0,0.0,0.8,0.0,0.0,0.5,0.9,4.4,0.0,5.4,0.0,0.2,0.0,0.1,1.0,0.0,3.4,0.0,완도군,0.0,0.3,0.0,0.0,0.0,1.2,0.0,0.3,0.0,0.3,0.0,0.3,0.0,매립,0.2,0.0,0.2,0.0,전남,2018
742,0.0,0.0,1.2,0.0,0.0,1.2,0.0,17.8,0.0,28.5,0.0,0.0,0.0,0.0,10.7,0.0,17.8,0.0,완도군,0.0,6.2,0.0,0.0,0.0,1.0,0.0,1.5,0.0,6.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
743,1.1,0.0,0.0,0.1,0.5,1.1,2.3,4.8,0.1,10.0,0.1,0.0,0.2,0.0,0.0,0.9,2.5,5.2,완도군,0.0,0.0,0.0,0.1,0.9,0.2,0.1,0.2,0.3,1.0,0.1,1.5,0.3,재활용,0.1,0.4,0.7,0.0,전남,2018
744,0.7,0.0,2.9,0.1,0.0,1.1,2.8,19.8,0.0,27.6,5.9,0.0,0.0,0.0,0.0,0.1,17.0,7.8,진도군,0.0,0.1,0.0,0.0,0.0,1.3,0.0,0.5,0.2,11.1,0.3,0.0,0.1,발생량,2.8,0.4,0.0,0.0,전남,2018
745,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,진도군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.3,0.0,0.0,0.0,전남,2018
746,0.0,0.0,2.9,0.0,0.0,1.1,2.5,19.5,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,진도군,0.0,0.1,0.0,0.0,0.0,1.3,0.0,0.5,0.0,11.1,0.0,0.0,0.0,소각,2.5,0.0,0.0,0.0,전남,2018
747,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,7.8,5.9,0.0,0.0,0.0,0.0,0.1,0.0,7.8,진도군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.1,재활용,0.0,0.4,0.0,0.0,전남,2018
748,0.8,0.0,1.5,0.0,0.4,0.2,2.2,24.0,0.0,39.8,5.3,0.1,1.3,0.0,6.5,0.0,21.8,9.3,신안군,0.0,0.4,0.0,0.0,0.1,17.8,0.0,0.8,0.3,1.1,0.1,0.1,0.1,발생량,1.8,0.9,0.2,0.0,전남,2018
749,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.7,0.0,3.3,0.0,0.1,0.0,0.0,2.6,0.0,0.2,0.0,신안군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,매립,0.2,0.0,0.1,0.0,전남,2018
750,0.0,0.0,1.2,0.0,0.0,0.1,0.0,20.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,신안군,0.0,0.3,0.0,0.0,0.0,17.4,0.0,0.8,0.0,0.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전남,2018
751,0.8,0.0,0.1,0.0,0.4,0.1,1.7,2.8,0.0,16.0,5.3,0.0,1.3,0.0,3.9,0.0,1.1,9.3,신안군,0.0,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.3,0.4,0.1,0.0,0.1,재활용,1.6,0.9,0.1,0.0,전남,2018
752,9.8,6.1,5.6,11.2,0.0,74.3,15.7,231.5,0.0,433.1,0.0,1.3,0.0,14.3,165.5,0.1,201.5,36.1,포항시,1.8,5.8,0.0,0.0,0.7,54.5,2.0,30.9,0.1,30.4,2.5,3.5,0.3,발생량,8.8,1.5,2.1,0.0,경북,2018
753,0.0,0.0,5.6,0.0,0.0,23.6,15.7,126.8,0.0,126.8,0.0,1.3,0.0,14.3,0.0,0.0,96.8,0.0,포항시,0.0,5.8,0.0,0.0,0.0,29.2,0.0,2.2,0.0,30.4,0.0,3.5,0.0,매립,8.8,0.0,2.1,0.0,경북,2018
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,포항시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
755,9.8,6.1,0.0,11.2,0.0,50.7,0.0,104.7,0.0,306.3,0.0,0.0,0.0,0.0,165.5,0.1,104.7,36.1,포항시,1.8,0.0,0.0,0.0,0.7,25.3,2.0,28.7,0.1,0.0,2.5,0.0,0.3,재활용,0.0,1.5,0.0,0.0,경북,2018
756,15.7,4.4,7.1,8.5,6.3,32.0,9.0,131.4,0.2,291.1,3.6,0.6,3.0,0.0,75.0,0.1,122.4,84.7,경주시,0.1,2.8,0.0,0.1,2.9,36.0,0.7,3.5,13.2,41.0,6.5,3.8,4.4,발생량,1.7,15.0,2.9,0.0,경북,2018
757,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,경주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,매립,1.7,0.0,2.9,0.0,경북,2018
758,0.0,0.0,7.1,0.0,0.0,32.0,0.0,122.4,0.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,경주시,0.0,2.8,0.0,0.0,0.0,36.0,0.0,3.5,0.0,41.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
759,15.7,4.4,0.0,8.5,6.3,0.0,0.0,0.0,0.2,159.7,3.6,0.0,3.0,0.0,75.0,0.1,0.0,84.7,경주시,0.1,0.0,0.0,0.1,2.9,0.0,0.7,0.0,13.2,0.0,6.5,0.0,4.4,재활용,0.0,15.0,0.0,0.0,경북,2018
760,0.8,4.0,4.9,0.0,0.1,4.6,5.4,31.4,0.2,86.9,4.1,0.0,4.8,0.0,38.1,0.3,26.0,17.4,김천시,0.0,1.6,0.0,0.0,0.0,7.2,1.1,1.6,0.1,6.1,0.4,2.0,0.3,발생량,0.0,1.2,3.4,0.0,경북,2018
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경북,2018
762,0.0,0.0,4.9,0.0,0.0,4.6,5.4,31.4,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,김천시,0.0,1.6,0.0,0.0,0.0,7.2,0.0,1.6,0.0,6.1,0.0,2.0,0.0,소각,0.0,0.0,3.4,0.0,경북,2018
763,0.8,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,55.5,4.1,0.0,4.8,0.0,38.1,0.3,0.0,17.4,김천시,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.1,0.0,0.4,0.0,0.3,재활용,0.0,1.2,0.0,0.0,경북,2018
764,0.1,3.6,0.7,0.0,0.0,36.2,22.4,100.0,0.2,171.4,1.8,0.0,13.6,0.0,48.9,0.1,77.6,22.5,안동시,0.0,5.4,0.0,0.1,0.0,13.7,0.1,5.2,0.1,16.4,1.4,2.0,0.2,발생량,17.0,1.2,3.4,0.0,경북,2018
765,0.0,0.0,0.7,0.0,0.0,36.2,22.4,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0.0,안동시,0.0,5.4,0.0,0.0,0.0,13.7,0.0,5.2,0.0,16.4,0.0,2.0,0.0,매립,17.0,0.0,3.4,0.0,경북,2018
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안동시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
767,0.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,71.4,1.8,0.0,13.6,0.0,48.9,0.1,0.0,22.5,안동시,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,1.4,0.0,0.2,재활용,0.0,1.2,0.0,0.0,경북,2018
768,25.4,10.0,7.4,0.5,0.9,52.0,8.0,218.2,0.3,409.9,2.1,1.6,30.8,71.9,108.8,0.2,138.3,82.9,구미시,0.0,4.6,0.0,0.1,0.7,5.8,5.0,9.7,1.1,58.8,1.8,1.5,0.5,발생량,3.2,3.5,1.7,0.0,경북,2018
769,0.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,0.0,58.0,0.0,1.6,0.0,50.0,0.0,0.0,0.0,0.0,구미시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,매립,3.2,0.0,1.7,0.0,경북,2018
770,0.0,0.0,7.4,0.0,0.0,52.0,0.0,160.2,0.0,160.2,0.0,0.0,0.0,21.9,0.0,0.0,138.3,0.0,구미시,0.0,4.6,0.0,0.0,0.0,5.8,0.0,9.7,0.0,58.8,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
771,25.4,10.0,0.0,0.5,0.9,0.0,0.0,0.0,0.3,191.7,2.1,0.0,30.8,0.0,108.8,0.2,0.0,82.9,구미시,0.0,0.0,0.0,0.1,0.7,0.0,5.0,0.0,1.1,0.0,1.8,0.0,0.5,재활용,0.0,3.5,0.0,0.0,경북,2018
772,1.5,0.0,0.0,4.9,0.0,3.9,30.6,123.2,0.1,167.6,5.9,0.0,0.0,0.0,26.9,0.0,92.6,17.5,영주시,0.0,3.0,0.0,0.0,0.0,54.2,1.3,0.0,0.5,31.5,0.9,0.1,1.1,발생량,30.3,1.3,0.2,0.0,경북,2018
773,0.0,0.0,0.0,0.0,0.0,3.9,30.6,123.2,0.0,123.2,0.0,0.0,0.0,0.0,0.0,0.0,92.6,0.0,영주시,0.0,3.0,0.0,0.0,0.0,54.2,0.0,0.0,0.0,31.5,0.0,0.1,0.0,매립,30.3,0.0,0.2,0.0,경북,2018
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,영주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
775,1.5,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.1,44.4,5.9,0.0,0.0,0.0,26.9,0.0,0.0,17.5,영주시,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.5,0.0,0.9,0.0,1.1,재활용,0.0,1.3,0.0,0.0,경북,2018
776,0.1,3.6,0.0,0.1,0.1,0.9,0.2,68.8,0.1,100.2,6.0,0.0,0.0,0.0,19.6,0.0,68.6,11.8,영천시,0.0,2.0,0.0,0.0,0.0,62.8,0.0,0.8,0.0,2.1,0.5,0.0,0.1,발생량,0.0,1.2,0.2,0.0,경북,2018
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,영천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경북,2018
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,54.3,0.0,영천시,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
779,0.1,3.6,0.0,0.1,0.1,0.9,0.2,14.5,0.1,45.9,6.0,0.0,0.0,0.0,19.6,0.0,14.3,11.8,영천시,0.0,2.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,2.1,0.5,0.0,0.1,재활용,0.0,1.2,0.2,0.0,경북,2018
780,2.0,0.0,8.1,0.1,0.2,13.7,8.1,59.5,0.2,85.1,6.0,1.2,2.0,0.0,12.9,0.1,51.4,12.7,상주시,0.0,0.8,0.0,0.1,0.3,10.0,0.2,2.7,0.3,16.1,0.6,2.2,0.2,발생량,1.6,0.4,3.1,0.0,경북,2018
781,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,0.0,8.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,상주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,매립,1.6,0.0,3.1,0.0,경북,2018
782,0.0,0.0,8.1,0.0,0.0,13.7,0.0,51.4,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,상주시,0.0,0.8,0.0,0.0,0.0,10.0,0.0,2.7,0.0,16.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
